stem,image_path,iou,dice,ap
cju2tqfgw4oat0799rn0g5b2z,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju2tqfgw4oat0799rn0g5b2z.jpg,0.968954,0.984232,0.999382
cju2trbpkv0c00988hxla5dzz,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju2trbpkv0c00988hxla5dzz.jpg,0.974246,0.986955,0.99948
cju2trtjf4qjd0878a2zle9v9,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju2trtjf4qjd0878a2zle9v9.jpg,0.945731,0.972109,0.998278
cju2tvrvm53ws0801a0jfjdxg,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju2tvrvm53ws0801a0jfjdxg.jpg,0.963126,0.981216,0.999024
cju2txjfzv60w098839dcimys,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju2txjfzv60w098839dcimys.jpg,0.973021,0.986326,0.99941
cju2tzypl4wss0799ow05oxb9,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju2tzypl4wss0799ow05oxb9.jpg,0.984861,0.992373,0.9999
cju2u2b9o4zvp08788qb9nqxj,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju2u2b9o4zvp08788qb9nqxj.jpg,0.980231,0.990017,0.999724
cju2u4pymvc720988wsxrmi84,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju2u4pymvc720988wsxrmi84.jpg,0.978268,0.989014,0.999736
cju2u73dj53oz0878486k8k4b,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju2u73dj53oz0878486k8k4b.jpg,0.973249,0.986443,0.999556
cju2ueb6j5ado0878vf5md13o,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju2ueb6j5ado0878vf5md13o.jpg,0.958866,0.979001,0.997116
cju2ulk385h170799rlklxob0,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju2ulk385h170799rlklxob0.jpg,0.958671,0.978899,0.99652
cju2uokeg5jm20799xwgsyz89,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju2uokeg5jm20799xwgsyz89.jpg,0.968637,0.984069,0.999429
cju2upu4evw7g08358guwozxv,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju2upu4evw7g08358guwozxv.jpg,0.96189,0.980575,0.999239
cju2urqpwvxw70835rvndvtsi,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju2urqpwvxw70835rvndvtsi.jpg,0.954296,0.976614,0.999219
cju2uwz9f5yf1085506cfamfx,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju2uwz9f5yf1085506cfamfx.jpg,0.980097,0.989948,0.999842
cju2uy8ox62jo0801g88hh42z,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju2uy8ox62jo0801g88hh42z.jpg,0.962447,0.980864,0.998854
cju2uzabhs6er0993x3aaf87p,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju2uzabhs6er0993x3aaf87p.jpg,0.958413,0.978765,0.998521
cju2wtwj87kys0855kx6mddzw,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju2wtwj87kys0855kx6mddzw.jpg,0.979718,0.989755,0.999653
cju2wve9v7esz0878mxsdcy04,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju2wve9v7esz0878mxsdcy04.jpg,0.973011,0.986321,0.999499
cju2wx0gh7fpz0878wwyd9ep8,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju2wx0gh7fpz0878wwyd9ep8.jpg,0.965246,0.982316,0.999103
cju2wxv0hxs2f09884w48v8fi,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju2wxv0hxs2f09884w48v8fi.jpg,0.908316,0.951955,0.995388
cju2wzu8wxtgu09880ku9x1pg,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju2wzu8wxtgu09880ku9x1pg.jpg,0.981183,0.990502,0.999637
cju2x7vw87mu30878hye2ca0m,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju2x7vw87mu30878hye2ca0m.jpg,0.969185,0.984351,0.999332
cju2xa3i4y0160988i679zsqd,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju2xa3i4y0160988i679zsqd.jpg,0.965968,0.982689,0.999194
cju2xbk0080y80801eghyddi2,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju2xbk0080y80801eghyddi2.jpg,0.965535,0.982465,0.999337
cju2xd75m82720801q4s4ik3n,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju2xd75m82720801q4s4ik3n.jpg,0.979628,0.989709,0.999694
cju2xf8e5y2wm08359vcgk09b,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju2xf8e5y2wm08359vcgk09b.jpg,0.985949,0.992925,0.999865
cju2xjz2ju8pe0993ysv9wg17,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju2xjz2ju8pe0993ysv9wg17.jpg,0.974805,0.987242,0.999633
cju2xlcqxy9c60988vjacdznb,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju2xlcqxy9c60988vjacdznb.jpg,0.975506,0.987601,0.999537
cju2xs6na81t20878pt6nkfip,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju2xs6na81t20878pt6nkfip.jpg,0.955164,0.977068,0.997729
cju2xwm1s84l50799i60mq0pu,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju2xwm1s84l50799i60mq0pu.jpg,0.958541,0.978831,0.998775
cju2xyd9vyi7m098831qcucse,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju2xyd9vyi7m098831qcucse.jpg,0.978169,0.988964,0.999601
cju2y0z6g87p10878fpk5d3rq,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju2y0z6g87p10878fpk5d3rq.jpg,0.919583,0.958107,0.981984
cju2y26c588bo07993ksd8eoz,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju2y26c588bo07993ksd8eoz.jpg,0.9528,0.97583,0.996786
cju2y40d8ulqo0993q0adtgtb,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju2y40d8ulqo0993q0adtgtb.jpg,0.965058,0.982219,0.998938
cju2y5zas8m7f0801d34g5owq,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju2y5zas8m7f0801d34g5owq.jpg,0.967728,0.983599,0.9991
cju2y8s56ymqr083541ggdsml,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju2y8s56ymqr083541ggdsml.jpg,0.963629,0.981478,0.999055
cju2yb31a8e8u0878wdashg7o,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju2yb31a8e8u0878wdashg7o.jpg,0.968515,0.984005,0.999584
cju2ycp1u8g2r0799jslnp7cz,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju2ycp1u8g2r0799jslnp7cz.jpg,0.919495,0.95806,0.994033
cju2yg5ht8i4p087800js8hp4,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju2yg5ht8i4p087800js8hp4.jpg,0.967927,0.983702,0.998779
cju2yi9tz8vky0801yqip0xyl,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju2yi9tz8vky0801yqip0xyl.jpg,0.979076,0.989427,0.999703
cju2yljr0yzhw0988ecf271ly,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju2yljr0yzhw0988ecf271ly.jpg,0.892413,0.943148,0.989004
cju2yo1j1v0qz09934o0e683p,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju2yo1j1v0qz09934o0e683p.jpg,0.977619,0.988683,0.999648
cju2ysg748ru80878sp6j0gm0,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju2ysg748ru80878sp6j0gm0.jpg,0.911956,0.953951,0.987988
cju2yv4imv6cz099314jveiib,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju2yv4imv6cz099314jveiib.jpg,0.974341,0.987004,0.999514
cju2yw4s7z7p20988lmf2gdgd,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju2yw4s7z7p20988lmf2gdgd.jpg,0.942661,0.970484,0.998436
cju2yyhsp933j0855hp32e012,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju2yyhsp933j0855hp32e012.jpg,0.978847,0.98931,0.999599
cju2z1nxlzaj40835wj81s1iy,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju2z1nxlzaj40835wj81s1iy.jpg,0.973743,0.986697,0.999512
cju2z2x3nvd3c099350zgty7w,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju2z2x3nvd3c099350zgty7w.jpg,0.972803,0.986214,0.999448
cju2z45kuzf6d0988nz2c819m,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju2z45kuzf6d0988nz2c819m.jpg,0.959127,0.979137,0.998852
cju2z6ez69g4u0801qwt088lw,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju2z6ez69g4u0801qwt088lw.jpg,0.967856,0.983666,0.99966
cju2z9vlp9j0w0801oag91sy9,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju2z9vlp9j0w0801oag91sy9.jpg,0.962119,0.980694,0.999194
cju2zblxw9848087853csbrx1,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju2zblxw9848087853csbrx1.jpg,0.956704,0.977873,0.998488
cju2zdhsczmn50988z64qwg2q,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju2zdhsczmn50988z64qwg2q.jpg,0.75191,0.858389,0.840966
cju2zdvjn9h7r08553cp4eed5,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju2zdvjn9h7r08553cp4eed5.jpg,0.959713,0.979442,0.999373
cju2zgbj9zmrw0835nnlzxj4c,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju2zgbj9zmrw0835nnlzxj4c.jpg,0.972868,0.986247,0.99951
cju2zi4l09f5807991s8do2b2,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju2zi4l09f5807991s8do2b2.jpg,0.972169,0.985888,0.999407
cju2zjcvj9qma0801dk71hhi0,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju2zjcvj9qma0801dk71hhi0.jpg,0.964705,0.982035,0.999023
cju2zkpdl9h7t0799ix60teqg,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju2zkpdl9h7t0799ix60teqg.jpg,0.943079,0.970706,0.998637
cju2zm0axztpe0988r8s9twjr,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju2zm0axztpe0988r8s9twjr.jpg,0.96599,0.982701,0.999553
cju2zo0fwzv580988qlijd2xa,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju2zo0fwzv580988qlijd2xa.jpg,0.90343,0.949265,0.997403
cju2zp89k9q1g0855k1x0f1xa,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju2zp89k9q1g0855k1x0f1xa.jpg,0.941135,0.969675,0.997421
cju2zpw4q9vzr0801p0lysjdl,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju2zpw4q9vzr0801p0lysjdl.jpg,0.940469,0.969321,0.997064
cju2zr3c3vwb00993jn06bbaz,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju2zr3c3vwb00993jn06bbaz.jpg,0.97032,0.984936,0.999426
cju2zrojo9kcd0878ld2epejq,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju2zrojo9kcd0878ld2epejq.jpg,0.930393,0.963942,0.997919
cju2zwg05a0oy0801yr73ig7g,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju2zwg05a0oy0801yr73ig7g.jpg,0.966749,0.983093,0.999495
cju2zxja9w1eh09933609ho9z,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju2zxja9w1eh09933609ho9z.jpg,0.937,0.967475,0.997676
cju2zy1e49pqk0878t6ncqn12,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju2zy1e49pqk0878t6ncqn12.jpg,0.520638,0.684763,0.666468
cju300m3s04fg0988uzupuf7z,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju300m3s04fg0988uzupuf7z.jpg,0.971877,0.985738,0.999476
cju302fqq9spc0878rrygyzzz,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju302fqq9spc0878rrygyzzz.jpg,0.631798,0.774358,0.95906
cju303j5r062k098835zxfds5,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju303j5r062k098835zxfds5.jpg,0.963335,0.981325,0.999338
cju30525w04r10835ygp257sb,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju30525w04r10835ygp257sb.jpg,0.967912,0.983695,0.999373
cju306x7w05nb0835cunv799x,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju306x7w05nb0835cunv799x.jpg,0.968742,0.984123,0.999236
cju30ajhw09sx0988qyahx9s8,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju30ajhw09sx0988qyahx9s8.jpg,0.955511,0.97725,0.997994
cju30bmab08bi0835mvlr6e0r,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju30bmab08bi0835mvlr6e0r.jpg,0.967601,0.983534,0.999473
cju30df2j09dd08351ayx2t6w,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju30df2j09dd08351ayx2t6w.jpg,0.963624,0.981475,0.999113
cju30ftgja7170855xl9bkdm0,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju30ftgja7170855xl9bkdm0.jpg,0.966219,0.982819,0.999516
cju30gxjq0djk0988jytm49rs,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju30gxjq0djk0988jytm49rs.jpg,0.942271,0.970278,0.998559
cju30ia8da2bq0799klnehml2,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju30ia8da2bq0799klnehml2.jpg,0.977787,0.988769,0.999391
cju30j1rgadut0801vuyrsnt8,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju30j1rgadut0801vuyrsnt8.jpg,0.747112,0.855254,0.985284
cju30k2z40ds308353kdew70n,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju30k2z40ds308353kdew70n.jpg,0.874071,0.932805,0.993945
cju30lncba3ny0878jwnous8n,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju30lncba3ny0878jwnous8n.jpg,0.966254,0.982838,0.999466
cju30mm25a53s0799qa5wiqe8,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju30mm25a53s0799qa5wiqe8.jpg,0.94453,0.971474,0.997704
cju30nyxe0gfb0835p256yoju,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju30nyxe0gfb0835p256yoju.jpg,0.557116,0.715574,0.898151
cju30ov1oah920801mi8thuyg,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju30ov1oah920801mi8thuyg.jpg,0.944882,0.97166,0.998554
cju30qbm1ad3x0855znuhpz9u,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju30qbm1ad3x0855znuhpz9u.jpg,0.977672,0.98871,0.999675
cju30u1hbakn808019g15nb8b,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju30u1hbakn808019g15nb8b.jpg,0.947723,0.97316,0.998554
cju30xqmh0ni00835ix3batv1,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju30xqmh0ni00835ix3batv1.jpg,0.967304,0.98338,0.999463
cju30ywtc0oar0835bp2en7ec,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju30ywtc0oar0835bp2en7ec.jpg,0.971685,0.985639,0.999144
cju310f6val1v0855xo8tc3gu,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju310f6val1v0855xo8tc3gu.jpg,0.709109,0.8298,0.97267
cju3128yi0rpu0988o4oo5n8n,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju3128yi0rpu0988o4oo5n8n.jpg,0.95792,0.978508,0.999309
cju31rb7vb6110801p9rhacuw,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju31rb7vb6110801p9rhacuw.jpg,0.963811,0.981572,0.9993
cju31t8xd17bk0835rnb893jk,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju31t8xd17bk0835rnb893jk.jpg,0.493955,0.661272,0.96281
cju31ugmfb3dz0855xtqshki6,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju31ugmfb3dz0855xtqshki6.jpg,0.974439,0.987054,0.99972
cju31w6goazci0799n014ly1q,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju31w6goazci0799n014ly1q.jpg,0.970082,0.984814,0.999302
cju31y80qbawn0801twwm2l5s,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju31y80qbawn0801twwm2l5s.jpg,0.964402,0.981878,0.999222
cju320gyvbch60801v2amdi2g,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju320gyvbch60801v2amdi2g.jpg,0.958984,0.979063,0.998773
cju323ypb1fbb0988gx5rzudb,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju323ypb1fbb0988gx5rzudb.jpg,0.979167,0.989474,0.999696
cju324q101fhe08350wae9cif,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju324q101fhe08350wae9cif.jpg,0.921407,0.959096,0.979525
cju326h4v1gxw08352px40p7r,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju326h4v1gxw08352px40p7r.jpg,0.862252,0.926031,0.975803
cju3280wv1ir009882jze27tc,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju3280wv1ir009882jze27tc.jpg,0.974088,0.986874,0.999521
cju32a52lb9rc0799xi40qs00,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju32a52lb9rc0799xi40qs00.jpg,0.974169,0.986915,0.999515
cju32csyfblyh080170aa3x5p,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju32csyfblyh080170aa3x5p.jpg,0.977396,0.988569,0.999602
cju32fhnhbds40799broyoptc,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju32fhnhbds40799broyoptc.jpg,0.959546,0.979356,0.998549
cju32gzs6xo8x0993r8tedbpb,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju32gzs6xo8x0993r8tedbpb.jpg,0.947574,0.973081,0.99498
cju32jcdabepz0878d0cznmfe,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju32jcdabepz0878d0cznmfe.jpg,0.971409,0.985497,0.999413
cju32l161bi1v07990vm376in,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju32l161bi1v07990vm376in.jpg,0.958806,0.97897,0.999522
cju32phw2bv130801yj7bkouq,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju32phw2bv130801yj7bkouq.jpg,0.981363,0.990594,0.999743
cju32pzh9bpw10855q4vaxfhe,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju32pzh9bpw10855q4vaxfhe.jpg,0.709609,0.830142,0.831979
cju32qr9tbvsj08013pkpjenq,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju32qr9tbvsj08013pkpjenq.jpg,0.96875,0.984127,0.998997
cju32srle1xfq083575i3fl75,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju32srle1xfq083575i3fl75.jpg,0.957937,0.978517,0.998379
cju32upim1z7u0988l883nqp6,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju32upim1z7u0988l883nqp6.jpg,0.971229,0.985405,0.999294
cju32zhbnc1oy0801iyv1ix6p,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju32zhbnc1oy0801iyv1ix6p.jpg,0.966734,0.983086,0.998901
cju330ofbc2l30801th5g3hw6,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju330ofbc2l30801th5g3hw6.jpg,0.912184,0.954075,0.996377
cju33231uy4gi0993qc7b1jch,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju33231uy4gi0993qc7b1jch.jpg,0.890127,0.94187,0.994513
cju334jzo261t0835yqudnfs1,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju334jzo261t0835yqudnfs1.jpg,0.950967,0.974867,0.996685
cju336l68y7if0993wf092166,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju336l68y7if0993wf092166.jpg,0.978048,0.988902,0.999695
cju3381d8bz3h07991xtl7ra0,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju3381d8bz3h07991xtl7ra0.jpg,0.953,0.975934,0.998822
