case_id,slice_id,unet_mean_dice,unet_mean_iou,transunet_mean_dice,transunet_mean_iou,dice_gap,iou_gap
img0025,img0025_slice0072,0.7935914451005049,0.6982527851594518,0.846066262106036,0.7551283556373544,0.05247481700553103,0.05687557047790259
img0025,img0025_slice0073,0.7091079798306211,0.6462302979021322,0.7361225619564101,0.6833286410392504,0.027014582125789,0.03709834313711824
img0025,img0025_slice0074,0.94153059026625,0.8902168753875875,0.9362512493807696,0.8814798550349807,-0.005279340885480321,-0.008737020352606817
img0025,img0025_slice0075,0.8937889184741132,0.8168546335433664,0.8935394565542791,0.8143610139657793,-0.00024946191983410415,-0.0024936195775870917
img0025,img0025_slice0076,0.8832955567190415,0.7992501488432304,0.9033093465589604,0.8262285782987966,0.020013789839918972,0.026978429455566166
img0025,img0025_slice0077,0.685841464395984,0.6325809245009186,0.8750445441367445,0.7795789920812448,0.18920307974076045,0.14699806758032619
img0025,img0025_slice0078,0.2947567579699273,0.2591341463250537,0.699528769799326,0.5927824501107614,0.4047720118293987,0.33364830378570765
img0025,img0025_slice0079,0.2386706948568377,0.2283236994087674,0.6908813375159891,0.555039011167266,0.45221064265915145,0.32671531175849855
img0025,img0025_slice0080,0.4693251533598366,0.442196531766347,0.725274725232158,0.5993939393447434,0.25594957187232137,0.1571974075783964
img0025,img0025_slice0081,0.6517993402802102,0.556022727225385,0.7720049658122724,0.6532675914507076,0.12020562553206215,0.09724486422532252
img0025,img0025_slice0082,0.4728915662508165,0.4485714285457959,0.6723787167023493,0.561763622928994,0.19948715045153276,0.11319219438319805
img0025,img0025_slice0083,0.48656716416458,0.4738372092747769,0.4668508287163853,0.437823834174206,-0.019716335448194733,-0.0360133751005709
