stem,image_path,iou,dice,ap
cju2tqfgw4oat0799rn0g5b2z,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju2tqfgw4oat0799rn0g5b2z.jpg,0.956529,0.977781,0.998131
cju2trbpkv0c00988hxla5dzz,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju2trbpkv0c00988hxla5dzz.jpg,0.966369,0.982897,0.999168
cju2trtjf4qjd0878a2zle9v9,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju2trtjf4qjd0878a2zle9v9.jpg,0.793717,0.884997,0.960268
cju2tvrvm53ws0801a0jfjdxg,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju2tvrvm53ws0801a0jfjdxg.jpg,0.939546,0.968831,0.997466
cju2txjfzv60w098839dcimys,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju2txjfzv60w098839dcimys.jpg,0.960637,0.979923,0.998833
cju2tzypl4wss0799ow05oxb9,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju2tzypl4wss0799ow05oxb9.jpg,0.973842,0.986748,0.999606
cju2u2b9o4zvp08788qb9nqxj,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju2u2b9o4zvp08788qb9nqxj.jpg,0.96761,0.983538,0.999245
cju2u4pymvc720988wsxrmi84,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju2u4pymvc720988wsxrmi84.jpg,0.967255,0.983355,0.999218
cju2u73dj53oz0878486k8k4b,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju2u73dj53oz0878486k8k4b.jpg,0.960319,0.979758,0.999348
cju2ueb6j5ado0878vf5md13o,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju2ueb6j5ado0878vf5md13o.jpg,0.95341,0.976149,0.997362
cju2ulk385h170799rlklxob0,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju2ulk385h170799rlklxob0.jpg,0.920625,0.958672,0.992084
cju2uokeg5jm20799xwgsyz89,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju2uokeg5jm20799xwgsyz89.jpg,0.938078,0.96805,0.997791
cju2upu4evw7g08358guwozxv,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju2upu4evw7g08358guwozxv.jpg,0.937107,0.967532,0.998586
cju2urqpwvxw70835rvndvtsi,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju2urqpwvxw70835rvndvtsi.jpg,0.954212,0.97657,0.99843
cju2uwz9f5yf1085506cfamfx,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju2uwz9f5yf1085506cfamfx.jpg,0.963383,0.98135,0.999096
cju2uy8ox62jo0801g88hh42z,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju2uy8ox62jo0801g88hh42z.jpg,0.934988,0.966402,0.997166
cju2uzabhs6er0993x3aaf87p,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju2uzabhs6er0993x3aaf87p.jpg,0.947699,0.973147,0.995822
cju2wtwj87kys0855kx6mddzw,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju2wtwj87kys0855kx6mddzw.jpg,0.956856,0.977953,0.998454
cju2wve9v7esz0878mxsdcy04,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju2wve9v7esz0878mxsdcy04.jpg,0.935673,0.966767,0.997659
cju2wx0gh7fpz0878wwyd9ep8,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju2wx0gh7fpz0878wwyd9ep8.jpg,0.924257,0.960638,0.996291
cju2wxv0hxs2f09884w48v8fi,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju2wxv0hxs2f09884w48v8fi.jpg,0.833008,0.908897,0.987791
cju2wzu8wxtgu09880ku9x1pg,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju2wzu8wxtgu09880ku9x1pg.jpg,0.961018,0.980122,0.999044
cju2x7vw87mu30878hye2ca0m,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju2x7vw87mu30878hye2ca0m.jpg,0.932159,0.964889,0.997322
cju2xa3i4y0160988i679zsqd,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju2xa3i4y0160988i679zsqd.jpg,0.944455,0.971434,0.994466
cju2xbk0080y80801eghyddi2,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju2xbk0080y80801eghyddi2.jpg,0.949987,0.974352,0.998229
cju2xd75m82720801q4s4ik3n,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju2xd75m82720801q4s4ik3n.jpg,0.966858,0.98315,0.999296
cju2xf8e5y2wm08359vcgk09b,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju2xf8e5y2wm08359vcgk09b.jpg,0.974303,0.986985,0.999459
cju2xjz2ju8pe0993ysv9wg17,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju2xjz2ju8pe0993ysv9wg17.jpg,0.956786,0.977916,0.998859
cju2xlcqxy9c60988vjacdznb,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju2xlcqxy9c60988vjacdznb.jpg,0.956165,0.977591,0.998763
cju2xs6na81t20878pt6nkfip,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju2xs6na81t20878pt6nkfip.jpg,0.935452,0.96665,0.994472
cju2xwm1s84l50799i60mq0pu,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju2xwm1s84l50799i60mq0pu.jpg,0.939754,0.968941,0.995959
cju2xyd9vyi7m098831qcucse,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju2xyd9vyi7m098831qcucse.jpg,0.968084,0.983783,0.999215
cju2y0z6g87p10878fpk5d3rq,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju2y0z6g87p10878fpk5d3rq.jpg,0.935731,0.966799,0.995693
cju2y26c588bo07993ksd8eoz,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju2y26c588bo07993ksd8eoz.jpg,0.947119,0.972842,0.99799
cju2y40d8ulqo0993q0adtgtb,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju2y40d8ulqo0993q0adtgtb.jpg,0.925999,0.961578,0.995712
cju2y5zas8m7f0801d34g5owq,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju2y5zas8m7f0801d34g5owq.jpg,0.930911,0.96422,0.996055
cju2y8s56ymqr083541ggdsml,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju2y8s56ymqr083541ggdsml.jpg,0.944351,0.971379,0.997174
cju2yb31a8e8u0878wdashg7o,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju2yb31a8e8u0878wdashg7o.jpg,0.953509,0.976201,0.999028
cju2ycp1u8g2r0799jslnp7cz,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju2ycp1u8g2r0799jslnp7cz.jpg,0.878483,0.935311,0.98692
cju2yg5ht8i4p087800js8hp4,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju2yg5ht8i4p087800js8hp4.jpg,0.941241,0.969731,0.997225
cju2yi9tz8vky0801yqip0xyl,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju2yi9tz8vky0801yqip0xyl.jpg,0.966294,0.982858,0.999331
cju2yljr0yzhw0988ecf271ly,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju2yljr0yzhw0988ecf271ly.jpg,0.878668,0.935416,0.980723
cju2yo1j1v0qz09934o0e683p,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju2yo1j1v0qz09934o0e683p.jpg,0.969585,0.984557,0.999122
cju2ysg748ru80878sp6j0gm0,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju2ysg748ru80878sp6j0gm0.jpg,0.910039,0.952901,0.991769
cju2yv4imv6cz099314jveiib,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju2yv4imv6cz099314jveiib.jpg,0.954025,0.976472,0.998438
cju2yw4s7z7p20988lmf2gdgd,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju2yw4s7z7p20988lmf2gdgd.jpg,0.935428,0.966637,0.99793
cju2yyhsp933j0855hp32e012,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju2yyhsp933j0855hp32e012.jpg,0.962001,0.980632,0.998778
cju2z1nxlzaj40835wj81s1iy,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju2z1nxlzaj40835wj81s1iy.jpg,0.957955,0.978526,0.997929
cju2z2x3nvd3c099350zgty7w,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju2z2x3nvd3c099350zgty7w.jpg,0.968022,0.983751,0.999112
cju2z45kuzf6d0988nz2c819m,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju2z45kuzf6d0988nz2c819m.jpg,0.943826,0.971102,0.997636
cju2z6ez69g4u0801qwt088lw,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju2z6ez69g4u0801qwt088lw.jpg,0.955313,0.977146,0.999068
cju2z9vlp9j0w0801oag91sy9,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju2z9vlp9j0w0801oag91sy9.jpg,0.934139,0.965948,0.982853
cju2zblxw9848087853csbrx1,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju2zblxw9848087853csbrx1.jpg,0.935197,0.966513,0.997099
cju2zdhsczmn50988z64qwg2q,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju2zdhsczmn50988z64qwg2q.jpg,0.729589,0.843656,0.855607
cju2zdvjn9h7r08553cp4eed5,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju2zdvjn9h7r08553cp4eed5.jpg,0.960568,0.979887,0.998683
cju2zgbj9zmrw0835nnlzxj4c,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju2zgbj9zmrw0835nnlzxj4c.jpg,0.961481,0.980362,0.998781
cju2zi4l09f5807991s8do2b2,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju2zi4l09f5807991s8do2b2.jpg,0.945656,0.972069,0.997777
cju2zjcvj9qma0801dk71hhi0,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju2zjcvj9qma0801dk71hhi0.jpg,0.941486,0.969861,0.997385
cju2zkpdl9h7t0799ix60teqg,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju2zkpdl9h7t0799ix60teqg.jpg,0.941299,0.969762,0.997524
cju2zm0axztpe0988r8s9twjr,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju2zm0axztpe0988r8s9twjr.jpg,0.9624,0.98084,0.999016
cju2zo0fwzv580988qlijd2xa,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju2zo0fwzv580988qlijd2xa.jpg,0.65843,0.79404,0.855902
cju2zp89k9q1g0855k1x0f1xa,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju2zp89k9q1g0855k1x0f1xa.jpg,0.916955,0.956679,0.994033
cju2zpw4q9vzr0801p0lysjdl,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju2zpw4q9vzr0801p0lysjdl.jpg,0.858889,0.924088,0.988319
cju2zr3c3vwb00993jn06bbaz,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju2zr3c3vwb00993jn06bbaz.jpg,0.947408,0.972994,0.998248
cju2zrojo9kcd0878ld2epejq,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju2zrojo9kcd0878ld2epejq.jpg,0.91974,0.958192,0.994792
cju2zwg05a0oy0801yr73ig7g,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju2zwg05a0oy0801yr73ig7g.jpg,0.961322,0.98028,0.998886
cju2zxja9w1eh09933609ho9z,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju2zxja9w1eh09933609ho9z.jpg,0.918787,0.957675,0.996606
cju2zy1e49pqk0878t6ncqn12,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju2zy1e49pqk0878t6ncqn12.jpg,0.553142,0.712287,0.868107
cju300m3s04fg0988uzupuf7z,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju300m3s04fg0988uzupuf7z.jpg,0.961762,0.980508,0.998957
cju302fqq9spc0878rrygyzzz,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju302fqq9spc0878rrygyzzz.jpg,0.762014,0.864935,0.987022
cju303j5r062k098835zxfds5,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju303j5r062k098835zxfds5.jpg,0.941863,0.970061,0.998628
cju30525w04r10835ygp257sb,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju30525w04r10835ygp257sb.jpg,0.952187,0.975508,0.998211
cju306x7w05nb0835cunv799x,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju306x7w05nb0835cunv799x.jpg,0.949153,0.973913,0.998042
cju30ajhw09sx0988qyahx9s8,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju30ajhw09sx0988qyahx9s8.jpg,0.928962,0.963173,0.996011
cju30bmab08bi0835mvlr6e0r,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju30bmab08bi0835mvlr6e0r.jpg,0.964704,0.982035,0.998782
cju30df2j09dd08351ayx2t6w,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju30df2j09dd08351ayx2t6w.jpg,0.948948,0.973805,0.998145
cju30ftgja7170855xl9bkdm0,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju30ftgja7170855xl9bkdm0.jpg,0.943384,0.970867,0.997246
cju30gxjq0djk0988jytm49rs,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju30gxjq0djk0988jytm49rs.jpg,0.922627,0.959757,0.996381
cju30ia8da2bq0799klnehml2,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju30ia8da2bq0799klnehml2.jpg,0.965629,0.982514,0.999117
cju30j1rgadut0801vuyrsnt8,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju30j1rgadut0801vuyrsnt8.jpg,0.836248,0.910823,0.94696
cju30k2z40ds308353kdew70n,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju30k2z40ds308353kdew70n.jpg,0.941176,0.969697,0.997896
cju30lncba3ny0878jwnous8n,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju30lncba3ny0878jwnous8n.jpg,0.949214,0.973946,0.997868
cju30mm25a53s0799qa5wiqe8,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju30mm25a53s0799qa5wiqe8.jpg,0.875179,0.933435,0.992908
cju30nyxe0gfb0835p256yoju,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju30nyxe0gfb0835p256yoju.jpg,0.545856,0.706218,0.955564
cju30ov1oah920801mi8thuyg,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju30ov1oah920801mi8thuyg.jpg,0.950215,0.974472,0.997974
cju30qbm1ad3x0855znuhpz9u,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju30qbm1ad3x0855znuhpz9u.jpg,0.972146,0.985877,0.999348
cju30u1hbakn808019g15nb8b,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju30u1hbakn808019g15nb8b.jpg,0.9512,0.97499,0.998629
cju30xqmh0ni00835ix3batv1,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju30xqmh0ni00835ix3batv1.jpg,0.948346,0.973488,0.998298
cju30ywtc0oar0835bp2en7ec,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju30ywtc0oar0835bp2en7ec.jpg,0.954987,0.976975,0.999066
cju310f6val1v0855xo8tc3gu,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju310f6val1v0855xo8tc3gu.jpg,0.673611,0.804979,0.969326
cju3128yi0rpu0988o4oo5n8n,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju3128yi0rpu0988o4oo5n8n.jpg,0.94025,0.969205,0.998885
cju31rb7vb6110801p9rhacuw,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju31rb7vb6110801p9rhacuw.jpg,0.952958,0.975913,0.997543
cju31t8xd17bk0835rnb893jk,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju31t8xd17bk0835rnb893jk.jpg,0.370904,0.541109,0.699754
cju31ugmfb3dz0855xtqshki6,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju31ugmfb3dz0855xtqshki6.jpg,0.945497,0.971985,0.998471
cju31w6goazci0799n014ly1q,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju31w6goazci0799n014ly1q.jpg,0.961366,0.980303,0.998626
cju31y80qbawn0801twwm2l5s,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju31y80qbawn0801twwm2l5s.jpg,0.950336,0.974536,0.998851
cju320gyvbch60801v2amdi2g,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju320gyvbch60801v2amdi2g.jpg,0.941573,0.969908,0.997384
cju323ypb1fbb0988gx5rzudb,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju323ypb1fbb0988gx5rzudb.jpg,0.966288,0.982855,0.998677
cju324q101fhe08350wae9cif,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju324q101fhe08350wae9cif.jpg,0.883011,0.937871,0.98144
cju326h4v1gxw08352px40p7r,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju326h4v1gxw08352px40p7r.jpg,0.941635,0.96994,0.994168
cju3280wv1ir009882jze27tc,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju3280wv1ir009882jze27tc.jpg,0.965641,0.98252,0.999194
cju32a52lb9rc0799xi40qs00,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju32a52lb9rc0799xi40qs00.jpg,0.912329,0.954155,0.98353
cju32csyfblyh080170aa3x5p,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju32csyfblyh080170aa3x5p.jpg,0.948177,0.973399,0.997391
cju32fhnhbds40799broyoptc,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju32fhnhbds40799broyoptc.jpg,0.942293,0.970289,0.997782
cju32gzs6xo8x0993r8tedbpb,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju32gzs6xo8x0993r8tedbpb.jpg,0.933362,0.965533,0.994165
cju32jcdabepz0878d0cznmfe,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju32jcdabepz0878d0cznmfe.jpg,0.953028,0.975949,0.998489
cju32l161bi1v07990vm376in,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju32l161bi1v07990vm376in.jpg,0.954874,0.976916,0.998629
cju32phw2bv130801yj7bkouq,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju32phw2bv130801yj7bkouq.jpg,0.96001,0.979597,0.998621
cju32pzh9bpw10855q4vaxfhe,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju32pzh9bpw10855q4vaxfhe.jpg,0.757173,0.861808,0.902805
cju32qr9tbvsj08013pkpjenq,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju32qr9tbvsj08013pkpjenq.jpg,0.931261,0.964407,0.996211
cju32srle1xfq083575i3fl75,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju32srle1xfq083575i3fl75.jpg,0.960526,0.979866,0.999093
cju32upim1z7u0988l883nqp6,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju32upim1z7u0988l883nqp6.jpg,0.955204,0.977089,0.998385
cju32zhbnc1oy0801iyv1ix6p,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju32zhbnc1oy0801iyv1ix6p.jpg,0.957155,0.978108,0.997899
cju330ofbc2l30801th5g3hw6,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju330ofbc2l30801th5g3hw6.jpg,0.908528,0.952072,0.990124
cju33231uy4gi0993qc7b1jch,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju33231uy4gi0993qc7b1jch.jpg,0.890546,0.942104,0.990834
cju334jzo261t0835yqudnfs1,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju334jzo261t0835yqudnfs1.jpg,0.94077,0.969481,0.989868
cju336l68y7if0993wf092166,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju336l68y7if0993wf092166.jpg,0.956902,0.977976,0.998421
cju3381d8bz3h07991xtl7ra0,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju3381d8bz3h07991xtl7ra0.jpg,0.954615,0.97678,0.99897
